# Every Ukrainian word with an apostrophe in Helium314's list (wordlists_experimental/main_uk.combined,
# CC BY 4.0, https://codeberg.org/Helium314/aosp-dictionaries), all at 70: just above uk.txt's
# floor of 69, so each is known, completed and restored ("розвязок" to "розв'язок") but never
# outranks an everyday word. The source's own frequencies for these words are flat (almost all
# 10) or shared across a family of forms, so they are not used; the everyday ones have their own
# tiers in uk-everyday.tsv. Generated by scripts/uk-apostrophe-words.py, never hand-edited.
# Merged into uk.txt by
#   scripts/build-wordlist.py app/src/main/assets/dictionaries/uk.txt app/src/main/assets/dictionaries/uk.txt --floor 0 \
#     --boost scripts/wordlists/uk-everyday.tsv --boost scripts/wordlists/uk-apostrophe.tsv
авіазв'язками	70
авіазв'язках	70
авіазв'язки	70
авіазв'язкові	70
авіазв'язком	70
авіазв'язку	70
авіазв'язків	70
авіазв'язок	70
ад'юнкт	70
ад'юнкта	70
ад'юнктам	70
ад'юнктами	70
ад'юнктах	70
ад'юнкти	70
ад'юнктові	70
ад'юнктом	70
ад'юнктська	70
ад'юнктське	70
ад'юнктський	70
ад'юнктським	70
ад'юнктськими	70
ад'юнктських	70
ад'юнктського	70
ад'юнктському	70
ад'юнктською	70
ад'юнктської	70
ад'юнктську	70
ад'юнктські	70
ад'юнктській	70
ад'юнктськім	70
ад'юнкту	70
ад'юнктуванню	70
ад'юнктування	70
ад'юнктуванням	70
ад'юнктуваннями	70
ад'юнктуваннях	70
ад'юнктуванні	70
ад'юнктувань	70
ад'юнктур	70
ад'юнктура	70
ад'юнктурам	70
ад'юнктурами	70
ад'юнктурах	70
ад'юнктури	70
ад'юнктурою	70
ад'юнктуру	70
ад'юнктурі	70
ад'юнкті	70
ад'юнктів	70
ад'ютант	70
ад'ютанта	70
ад'ютантам	70
ад'ютантами	70
ад'ютантах	70
ад'ютанти	70
ад'ютантка	70
ад'ютанткам	70
ад'ютантками	70
ад'ютантках	70
ад'ютантки	70
ад'ютанткою	70
ад'ютантку	70
ад'ютантові	70
ад'ютанток	70
ад'ютантом	70
ад'ютантств	70
ад'ютантства	70
ад'ютантствам	70
ад'ютантствами	70
ад'ютантствах	70
ад'ютантство	70
ад'ютантством	70
ад'ютантству	70
ад'ютантстві	70
ад'ютантська	70
ад'ютантське	70
ад'ютантський	70
ад'ютантським	70
ад'ютантськими	70
ад'ютантських	70
ад'ютантського	70
ад'ютантському	70
ад'ютантською	70
ад'ютантської	70
ад'ютантську	70
ад'ютантські	70
ад'ютантській	70
ад'ютантськім	70
ад'ютанту	70
ад'ютантці	70
ад'ютанті	70
ад'ютантів	70
амудар'їнська	70
амудар'їнське	70
амудар'їнський	70
амудар'їнським	70
амудар'їнськими	70
амудар'їнських	70
амудар'їнського	70
амудар'їнському	70
амудар'їнською	70
амудар'їнської	70
амудар'їнську	70
амудар'їнські	70
амудар'їнській	70
амудар'їнськім	70
антидиз'юнкцій	70
антидиз'юнкцію	70
антидиз'юнкція	70
антидиз'юнкціям	70
антидиз'юнкціями	70
антидиз'юнкціях	70
антидиз'юнкцією	70
антидиз'юнкції	70
ар'єргард	70
ар'єргардам	70
ар'єргардами	70
ар'єргардах	70
ар'єргарди	70
ар'єргардна	70
ар'єргардне	70
ар'єргардний	70
ар'єргардним	70
ар'єргардними	70
ар'єргардних	70
ар'єргардного	70
ар'єргардному	70
ар'єргардною	70
ар'єргардної	70
ар'єргардну	70
ар'єргардні	70
ар'єргардній	70
ар'єргарднім	70
ар'єргардові	70
ар'єргардом	70
ар'єргарду	70
ар'єргарді	70
ар'єргардів	70
б'ю	70
б'юксфлінт	70
б'юксфлінта	70
б'юксфлінтам	70
б'юксфлінтами	70
б'юксфлінтах	70
б'юксфлінти	70
б'юксфлінтові	70
б'юксфлінтом	70
б'юксфлінту	70
б'юксфлінті	70
б'юксфлінтів	70
б'юсь	70
б'юся	70
б'ють	70
б'ються	70
б'ючи	70
б'ючись	70
б'юік	70
б'юіка	70
б'юікам	70
б'юіками	70
б'юіках	70
б'юіки	70
б'юікові	70
б'юіком	70
б'юіку	70
б'юіків	70
б'є	70
б'ємо	70
б'ємось	70
б'ємося	70
б'єте	70
б'єтесь	70
б'єтеся	70
б'ється	70
б'єф	70
б'єфа	70
б'єфам	70
б'єфами	70
б'єфах	70
б'єфи	70
б'єфові	70
б'єфом	70
б'єфу	70
б'єфі	70
б'єфів	70
б'єш	70
б'єшся	70
баб'яча	70
баб'яче	70
баб'ячий	70
баб'ячим	70
баб'ячими	70
баб'ячих	70
баб'ячого	70
баб'ячому	70
баб'ячою	70
баб'ячої	70
баб'ячу	70
баб'ячі	70
баб'ячій	70
баб'ячім	70
багатооб'єктності	70
багатооб'єктність	70
багатооб'єктністю	70
багатослів'ю	70
багатослів'я	70
багатослів'ям	70
багатослів'ї	70
багатосуб'єктності	70
багатосуб'єктність	70
багатосуб'єктністю	70
багатотрав'ю	70
багатотрав'я	70
багатотрав'ям	70
багатотрав'ї	70
банкомзв'язкам	70
банкомзв'язками	70
банкомзв'язках	70
банкомзв'язки	70
банкомзв'язкові	70
банкомзв'язком	70
банкомзв'язку	70
банкомзв'язків	70
банкомзв'язок	70
бар'єр	70
бар'єра	70
бар'єрам	70
бар'єрами	70
бар'єрах	70
бар'єри	70
бар'єрист	70
бар'єриста	70
бар'єристам	70
бар'єристами	70
бар'єристах	70
бар'єристи	70
бар'єристка	70
бар'єристкам	70
бар'єристками	70
бар'єристках	70
бар'єристки	70
бар'єристкою	70
бар'єристку	70
бар'єристові	70
бар'єристок	70
бар'єристом	70
бар'єристу	70
бар'єристці	70
бар'єристі	70
бар'єристів	70
бар'єрна	70
бар'єрне	70
бар'єрний	70
бар'єрним	70
бар'єрними	70
бар'єрних	70
бар'єрного	70
бар'єрному	70
бар'єрною	70
бар'єрної	70
бар'єрну	70
бар'єрні	70
бар'єрній	70
бар'єрнім	70
бар'єрові	70
бар'єром	70
бар'єру	70
бар'єрчик	70
бар'єрчика	70
бар'єрчикам	70
бар'єрчиками	70
бар'єрчиках	70
бар'єрчики	70
бар'єрчикові	70
бар'єрчиком	70
бар'єрчику	70
бар'єрчиків	70
бар'єрі	70
бар'єрів	70
бджолосім'ю	70
бджолосім'я	70
бджолосім'ям	70
бджолосім'ями	70
бджолосім'ях	70
бджолосім'єю	70
бджолосім'ї	70
без'ядерна	70
без'ядерне	70
без'ядерний	70
без'ядерним	70
без'ядерними	70
без'ядерних	70
без'ядерного	70
без'ядерному	70
без'ядерності	70
без'ядерною	70
без'ядерної	70
без'ядерну	70
без'ядерні	70
без'ядерній	70
без'ядернім	70
без'ядерність	70
без'ядерністю	70
без'язика	70
без'язике	70
без'язикий	70
без'язиким	70
без'язикими	70
без'язиких	70
без'язикого	70
без'язикому	70
без'язикості	70
без'язикою	70
без'язикої	70
без'язику	70
без'язикі	70
без'язикій	70
без'язикім	70
без'язикість	70
без'язикістю	70
без'якірна	70
без'якірне	70
без'якірний	70
без'якірним	70
без'якірними	70
без'якірних	70
без'якірного	70
без'якірному	70
без'якірною	70
без'якірної	70
без'якірну	70
без'якірні	70
без'якірній	70
без'якірнім	70
без'ярусна	70
без'ярусне	70
без'ярусний	70
без'ярусним	70
без'ярусними	70
без'ярусних	70
без'ярусного	70
без'ярусному	70
без'ярусною	70
без'ярусної	70
без'ярусну	70
без'ярусні	70
без'ярусній	70
без'яруснім	70
безвір'ю	70
безвір'я	70
безвір'ям	70
безвір'ї	70
безголов'ю	70
безголов'я	70
безголов'ям	70
безголов'ї	70
безголів'ю	70
безголів'я	70
безголів'ям	70
безголів'ї	70
безгрошів'ю	70
безгрошів'я	70
безгрошів'ям	70
безгрошів'ї	70
бездощів'ю	70
бездощів'я	70
бездощів'ям	70
бездощів'ї	70
бездум'ю	70
бездум'я	70
бездум'ям	70
бездум'ї	70
беззв'язкова	70
беззв'язкове	70
беззв'язковий	70
беззв'язковим	70
беззв'язковими	70
беззв'язкових	70
беззв'язкового	70
беззв'язковому	70
беззв'язковості	70
беззв'язковою	70
беззв'язкової	70
беззв'язкову	70
беззв'язкові	70
беззв'язковій	70
беззв'язковім	70
беззв'язковість	70
беззв'язковістю	70
безкрів'ю	70
безкрів'я	70
безкрів'ям	70
безкрів'ї	70
безкультур'ю	70
безкультур'я	70
безкультур'ям	70
безкультур'ї	70
безм'яза	70
безм'язе	70
безм'язий	70
безм'язим	70
безм'язими	70
безм'язих	70
безм'язого	70
безм'язому	70
безм'язою	70
безм'язої	70
безм'язу	70
безм'язі	70
безм'язій	70
безм'язім	70
безмлив'ю	70
безмлив'я	70
безмлив'ям	70
безмлив'ї	70
безп'ята	70
безп'яте	70
безп'ятий	70
безп'ятим	70
безп'ятими	70
безп'ятих	70
безп'ятого	70
безп'ятому	70
безп'ятою	70
безп'ятої	70
безп'яту	70
безп'яті	70
безп'ятій	70
безп'ятім	70
безпам'ятна	70
безпам'ятне	70
безпам'ятний	70
безпам'ятним	70
безпам'ятними	70
безпам'ятних	70
безпам'ятно	70
безпам'ятного	70
безпам'ятному	70
безпам'ятності	70
безпам'ятною	70
безпам'ятної	70
безпам'ятну	70
безпам'ятні	70
безпам'ятній	70
безпам'ятнім	70
безпам'ятність	70
безпам'ятністю	70
безпам'ятства	70
безпам'ятство	70
безпам'ятством	70
безпам'ятству	70
безпам'ятстві	70
безпам'яттю	70
безпам'яття	70
безпам'яттям	70
безпам'ятті	70
безполум'яна	70
безполум'яне	70
безполум'яний	70
безполум'яним	70
безполум'яними	70
безполум'яних	70
безполум'яного	70
безполум'яному	70
безполум'яності	70
безполум'яною	70
безполум'яної	70
безполум'яну	70
безполум'яні	70
безполум'яній	70
безполум'янім	70
безполум'яність	70
безполум'яністю	70
безправ'ю	70
безправ'я	70
безправ'ям	70
безправ'ї	70
безприв'язна	70
безприв'язне	70
безприв'язний	70
безприв'язним	70
безприв'язними	70
безприв'язних	70
безприв'язного	70
безприв'язному	70
безприв'язною	70
безприв'язної	70
безприв'язну	70
безприв'язні	70
безприв'язній	70
безприв'язнім	70
безриб'ю	70
безриб'я	70
безриб'ям	70
безриб'ї	70
безсечів'ю	70
безсечів'я	70
безсечів'ям	70
безсечів'ї	70
безслав'ю	70
безслав'я	70
безслав'ям	70
безслав'ї	70
безсплав'ю	70
безсплав'я	70
безсплав'ям	70
безсплав'ї	70
безсуб'єктна	70
безсуб'єктне	70
безсуб'єктний	70
безсуб'єктним	70
безсуб'єктними	70
безсуб'єктних	70
безсуб'єктного	70
безсуб'єктному	70
безсуб'єктності	70
безсуб'єктною	70
безсуб'єктної	70
безсуб'єктну	70
безсуб'єктні	70
безсуб'єктній	70
безсуб'єктнім	70
безсуб'єктність	70
безсуб'єктністю	70
безсім'яна	70
безсім'яне	70
безсім'яний	70
безсім'яним	70
безсім'яними	70
безсім'яних	70
безсім'янка	70
безсім'янкам	70
безсім'янками	70
безсім'янках	70
безсім'янки	70
безсім'янкою	70
безсім'янку	70
безсім'яного	70
